"https://www.indeed.com/cmp/JPMorgan-Chase/reviews?fcountry=ALL&fjobtitle=Application+Developer",40
"https://www.indeed.com/cmp/GE-Corporate/reviews?fcountry=ALL&fjobtitle=Software+Engineer",40
"https://www.indeed.com/cmp/GE-Corporate/reviews?fcountry=ALL&fjobtitle=Developer",40
"https://www.indeed.com/cmp/GE-Corporate/reviews?fcountry=ALL&fjobtitle=Software+Architect",0
"https://www.indeed.com/cmp/Verizon/reviews?fcountry=ALL&fjobtitle=Software+Engineer",100
"https://www.indeed.com/cmp/Verizon/reviews?fcountry=ALL&fjobtitle=Software+Architect",40
"https://www.indeed.com/cmp/Verizon/reviews?fcountry=ALL&fjobtitle=Senior+Developer",40
"https://www.indeed.com/cmp/Verizon/reviews?fcountry=ALL&fjobtitle=Senior+Software+Engineer",20
"https://www.indeed.com/cmp/Verizon/reviews?fcountry=ALL&fjobtitle=Senior+Software+Engineer",20
"https://www.indeed.com/cmp/Siemens-Ag/reviews?fcountry=ALL&fjobtitle=Project+Manager",140
"https://www.indeed.com/cmp/Siemens-Ag/reviews?fcountry=ALL&fjobtitle=Software+Engineer",80
"https://www.indeed.com/cmp/Siemens-Ag/reviews?fcountry=ALL&fjobtitle=System+Engineer",40
"https://www.indeed.com/cmp/Siemens-Ag/reviews?fcountry=ALL&fjobtitle=Project+Engineer",40
"https://www.indeed.com/cmp/Siemens-Ag/reviews?fcountry=ALL&fjobtitle=Senior+Software+Engineer",40
"https://www.indeed.com/cmp/Siemens-Ag/reviews?fcountry=ALL&fjobtitle=Test+Engineer",20
"https://www.indeed.com/cmp/Siemens-Ag/reviews?fcountry=ALL&fjobtitle=Application+Developer",20
"https://www.indeed.com/cmp/Siemens-Ag/reviews?fcountry=ALL&fjobtitle=Product+Manager",0
"https://www.indeed.com/cmp/Siemens-Ag/reviews?fcountry=ALL&fjobtitle=Software+Architect",0
"https://www.indeed.com/cmp/Siemens-Ag/reviews?fcountry=ALL&fjobtitle=Systems+Analyst",0
"https://www.indeed.com/cmp/Siemens-Ag/reviews?fcountry=ALL&fjobtitle=Program+Manager",0
"https://www.indeed.com/cmp/Apple/reviews?fcountry=ALL&fjobtitle=Software+Engineer",20
"https://www.indeed.com/cmp/Apple/reviews?fcountry=ALL&fjobtitle=Project+Manager",20
"https://www.indeed.com/cmp/Apple/reviews?fcountry=ALL&fjobtitle=Developer",0
"https://www.indeed.com/cmp/Apple/reviews?fcountry=ALL&fjobtitle=iOS+Developer",0
"https://www.indeed.com/cmp/Apple/reviews?fcountry=ALL&fjobtitle=Software+Test+Engineer",0
"https://www.indeed.com/cmp/Intel/reviews?fcountry=ALL&fjobtitle=Software+Engineer",120
"https://www.indeed.com/cmp/Intel/reviews?fcountry=ALL&fjobtitle=Process+Engineer",80
"https://www.indeed.com/cmp/Intel/reviews?fcountry=ALL&fjobtitle=Senior+Software+Engineer",40
"https://www.indeed.com/cmp/Intel/reviews?fcountry=ALL&fjobtitle=Component+Engineer",20
"https://www.indeed.com/cmp/Intel/reviews?fcountry=ALL&fjobtitle=Software+Engineer+Intern",20
"https://www.indeed.com/cmp/Intel/reviews?fcountry=ALL&fjobtitle=Application+Developer",20
"https://www.indeed.com/cmp/Intel/reviews?fcountry=ALL&fjobtitle=Systems+Analyst",20
"https://www.indeed.com/cmp/Intel/reviews?fcountry=ALL&fjobtitle=Software+Architect",0
"https://www.indeed.com/cmp/Intel/reviews?fcountry=ALL&fjobtitle=Software+Test+Engineer",0
"https://www.indeed.com/cmp/Capital-One/reviews?fcountry=ALL&fjobtitle=Product+Owner",60
"https://www.indeed.com/cmp/Capital-One/reviews?fcountry=ALL&fjobtitle=Software+Engineer",40
"https://www.indeed.com/cmp/Capital-One/reviews?fcountry=ALL&fjobtitle=Senior+Software+Engineer",20
"https://www.indeed.com/cmp/Capital-One/reviews?fcountry=ALL&fjobtitle=Software+Test+Engineer",0
"https://www.indeed.com/cmp/AT&T/reviews?fcountry=ALL&fjobtitle=Project+Manager",300
"https://www.indeed.com/cmp/AT&T/reviews?fcountry=ALL&fjobtitle=Software+Architect",60
"https://www.indeed.com/cmp/AT&T/reviews?fcountry=ALL&fjobtitle=Software+Engineer",60
"https://www.indeed.com/cmp/BAE-Systems/reviews?fcountry=ALL&fjobtitle=System+Engineer",20
"https://www.indeed.com/cmp/BAE-Systems/reviews?fcountry=ALL&fjobtitle=Project+Manager",20
"https://www.indeed.com/cmp/BAE-Systems/reviews?fcountry=ALL&fjobtitle=Software+Engineer",20
"https://www.indeed.com/cmp/BAE-Systems/reviews?fcountry=ALL&fjobtitle=Systems+Analyst",0
"https://www.indeed.com/cmp/Harris-Corporation/reviews?fcountry=ALL&fjobtitle=Software+Engineer",20
"https://www.indeed.com/cmp/Harris-Corporation/reviews?fcountry=ALL&fjobtitle=System+Engineer",0
"https://www.indeed.com/cmp/Harris-Corporation/reviews?fcountry=ALL&fjobtitle=Senior+Software+Engineer",0
"https://www.indeed.com/cmp/L3-Technologies/reviews?fcountry=ALL&fjobtitle=System+Engineer",20
"https://www.indeed.com/cmp/L3-Technologies/reviews?fcountry=ALL&fjobtitle=Software+Engineer",20
"https://www.indeed.com/cmp/L3-Technologies/reviews?fcountry=ALL&fjobtitle=Project+Manager",20
"https://www.indeed.com/cmp/L3-Technologies/reviews?fcountry=ALL&fjobtitle=Senior+Software+Engineer",0
